"Year","Month","Day","Time","Lattitude","Longitude","Status","Storm_Category","Wind_Speed","Pressure","Diameter_of_Tropical_Storm","Force_of_Hurricane","Rain_Level"
1976,8,27,12,12.5,-37.5,"tropical depression",NA,25,1009,NA,NA,38.7744877648971
1976,8,28,18,14.7,-45.3,"tropical storm",NA,50,1002,NA,NA,20.9782285975514
1976,8,29,12,16.6,-49.6,"tropical storm",NA,50,998,NA,NA,18.5051993395181
1976,8,29,18,17.5,-50.5,"tropical storm",NA,60,994,NA,NA,17.9304975533287
1976,8,30,0,18.3,-51.6,"hurricane",1,65,991,NA,NA,15.1447289861068
1976,8,30,18,20.2,-54.2,"hurricane",1,65,987,NA,NA,16.6511479548428
1976,8,31,0,21,-54.9,"hurricane",1,65,980,NA,NA,13.0910975620435
1976,8,31,12,23.1,-55.2,"hurricane",1,75,975,NA,NA,14.1977646445167
1976,9,1,0,25.3,-54.9,"hurricane",2,90,968,NA,NA,8.57347420447208
1976,9,1,6,26.3,-54.3,"hurricane",3,100,963,NA,NA,10.1459184824898
1976,9,1,12,27.2,-53.7,"hurricane",2,95,966,NA,NA,13.3424683131757
1976,9,4,0,32,-37.2,"hurricane",1,65,992,NA,NA,14.9692911217359
1976,9,4,12,34.9,-34.1,"extratropical",NA,55,992,NA,NA,20.6039580460604
1976,9,6,18,41.9,-27.6,"extratropical",NA,45,998,NA,NA,18.6342449853082
1976,9,26,12,23,-58,"tropical depression",NA,20,1009,NA,NA,49.7072653325516
1976,9,26,18,23.7,-58.1,"tropical depression",NA,20,1007,NA,NA,52.4852323839616
1976,9,27,0,24.3,-58.2,"tropical depression",NA,25,1005,NA,NA,42.0879810676542
1976,9,27,6,24.9,-58.1,"tropical depression",NA,30,1001,NA,NA,34.1800575426293
1976,9,27,12,25.7,-58,"tropical storm",NA,35,997,NA,NA,30.101463880714
1976,9,27,18,26.3,-58,"tropical storm",NA,45,994,NA,NA,24.2999843410482
1976,9,28,0,27,-58,"tropical storm",NA,55,993,NA,NA,17.5453674732793
1976,9,28,6,27.5,-58.2,"tropical storm",NA,60,992,NA,NA,11.588917678378
1976,9,28,12,27.8,-58.6,"tropical storm",NA,60,992,NA,NA,16.0529038371542
1976,9,28,18,28.2,-59,"tropical storm",NA,60,991,NA,NA,18.2484472292689
1976,9,29,0,28.6,-59.5,"tropical storm",NA,60,988,NA,NA,17.6768600433081
1976,9,29,6,29.1,-59.8,"hurricane",1,65,984,NA,NA,14.3958644082346
1976,9,29,12,29.7,-60.2,"hurricane",1,65,979,NA,NA,14.9519797473202
1976,9,29,18,30.2,-60.3,"hurricane",1,70,973,NA,NA,11.6733602188072
1976,9,30,0,31.1,-60.2,"hurricane",1,80,970,NA,NA,12.4333689996174
1976,9,30,6,32.2,-59.8,"hurricane",2,85,971,NA,NA,5.82875877157092
1976,9,30,12,33.1,-58.8,"hurricane",2,90,977,NA,NA,12.7265823043114
1976,9,30,18,34,-57.5,"hurricane",2,90,981,NA,NA,14.4299325693697
1976,10,1,0,34.7,-56.1,"hurricane",2,90,985,NA,NA,7.87882092520505
1976,10,1,6,35.3,-54.8,"hurricane",2,85,988,NA,NA,8.86038695216894
1976,10,1,12,35.7,-53.7,"hurricane",1,80,990,NA,NA,12.6704585763118
1976,10,1,18,36.1,-52.6,"hurricane",1,75,992,NA,NA,9.9604893894685
1976,10,2,0,36.4,-51.7,"hurricane",1,70,993,NA,NA,10.9364211759409
1976,10,2,6,36.6,-50.8,"tropical storm",NA,60,994,NA,NA,15.2082835746941
1976,10,2,12,36.8,-49.9,"tropical storm",NA,60,995,NA,NA,16.1697669531288
1976,10,2,18,36.9,-49,"tropical storm",NA,55,996,NA,NA,16.9461862696002
1976,10,3,0,36.8,-48.3,"tropical storm",NA,50,997,NA,NA,20.0664614473418
1976,10,3,6,36.4,-47.6,"tropical storm",NA,45,998,NA,NA,23.3943189156329
1976,10,3,12,36.2,-46.9,"tropical storm",NA,40,999,NA,NA,25.2596205926274
1976,10,3,18,35.8,-45.8,"tropical storm",NA,40,1001,NA,NA,21.7756250939528
1976,10,4,0,35.7,-44.6,"tropical storm",NA,35,1002,NA,NA,29.5751186884691
1976,10,4,6,36,-43,"tropical depression",NA,30,1003,NA,NA,33.6482534205164
1976,10,4,12,36.5,-41.4,"tropical depression",NA,30,1005,NA,NA,34.5469908441118
1976,10,4,18,37.4,-38.7,"tropical depression",NA,30,1006,NA,NA,33.09488616541
1976,10,5,0,39,-35,"extratropical",NA,30,1008,NA,NA,33.9477259443195
1976,10,22,18,19.1,-55.8,"tropical depression",NA,25,1006,NA,NA,35.5234094768016
1976,10,23,18,22.5,-58,"tropical storm",NA,35,1002,NA,NA,26.3979224484429
1976,10,24,6,24.2,-58.2,"tropical storm",NA,45,995,NA,NA,21.1439565955681
1976,10,24,12,24.9,-58.1,"hurricane",1,65,990,NA,NA,15.4025183534976
1976,10,25,0,27.2,-57.5,"hurricane",1,65,995,NA,NA,15.3756663268205
1976,10,25,12,30.4,-55.7,"tropical storm",NA,50,1000,NA,NA,23.6061622589964
1976,10,29,0,46.5,-30,"extratropical",NA,35,1000,NA,NA,29.1261964198116
1977,8,29,12,26.9,-88.4,"tropical depression",NA,20,1012,NA,NA,49.2439230945163
1977,8,29,18,27,-88.9,"tropical depression",NA,25,1010,NA,NA,40.2694845394983
1977,8,30,0,26.9,-89.4,"tropical depression",NA,30,1009,NA,NA,34.7314356446081
1977,8,30,6,26.8,-89.8,"tropical storm",NA,40,1006,NA,NA,23.872191522771
1977,8,30,12,26.7,-90.3,"tropical storm",NA,50,1003,NA,NA,21.2985883948459
1977,8,30,18,26.5,-90.6,"hurricane",1,65,997,NA,NA,17.7774294328905
1977,8,31,0,26.4,-91,"hurricane",1,70,991,NA,NA,11.8345508823647
1977,8,31,6,26.3,-91.4,"hurricane",1,75,988,NA,NA,14.0388645762953
1977,8,31,12,26.2,-91.8,"hurricane",1,75,986,NA,NA,13.8720655833139
1977,8,31,18,26.1,-92.3,"hurricane",1,80,985,NA,NA,13.8093216686191
1977,9,1,0,25.9,-92.8,"hurricane",1,80,979,NA,NA,15.1099589329044
1977,9,1,6,25.8,-93.7,"hurricane",2,85,972,NA,NA,12.5993725377268
1977,9,1,12,25.5,-94.7,"hurricane",2,90,963,NA,NA,6.2770676474439
1977,9,1,18,25.2,-95.5,"hurricane",3,110,945,NA,NA,9.2038561012365
1977,9,2,0,24.6,-96.2,"hurricane",5,140,931,NA,NA,7.55292562348324
1977,9,2,6,24.2,-97.1,"hurricane",5,150,926,NA,NA,5.19052349267717
1977,9,2,12,23.7,-98,"hurricane",4,120,940,NA,NA,8.9649528480312
1977,9,2,18,23.1,-99.2,"hurricane",1,70,978,NA,NA,15.4298406929729
1977,9,3,0,22.5,-101,"tropical storm",NA,40,998,NA,NA,24.4555770495112
1977,9,3,6,22,-103,"tropical depression",NA,25,1011,NA,NA,41.2758955604354
1977,9,3,6,26.8,-86.3,"subtropical depression",NA,25,1007,NA,NA,42.7377373475368
1977,9,3,18,27.6,-88.5,"subtropical storm",NA,35,1005,NA,NA,29.0790115641855
1977,9,4,12,26.8,-91.7,"subtropical storm",NA,45,1003,NA,NA,20.7480194147264
1977,9,4,18,27.5,-91.7,"tropical storm",NA,50,1000,NA,NA,18.7252781968395
1977,9,5,6,28.7,-91.4,"hurricane",1,65,995,NA,NA,12.2238382175682
1977,9,5,18,29.8,-91.6,"tropical storm",NA,50,1000,NA,NA,20.8717824680564
1977,9,6,18,31.7,-89.4,"tropical depression",NA,25,1004,NA,NA,39.4828019833609
1977,9,7,12,33.8,-87.1,"tropical depression",NA,25,1008,NA,NA,40.2814486766995
1977,9,8,0,34.5,-84.8,"tropical depression",NA,25,1010,NA,NA,39.4794834251972
1977,9,9,0,34.8,-80.2,"tropical depression",NA,25,1012,NA,NA,40.1938930582382
1977,9,5,12,32.8,-80,"tropical depression",NA,20,1015,NA,NA,51.411596459924
1977,9,5,18,33.2,-79,"tropical depression",NA,20,1014,NA,NA,50.5811009777703
1977,9,6,0,33.6,-78.2,"tropical depression",NA,20,1013,NA,NA,53.5000181561346
1977,9,6,6,33.8,-77.6,"tropical depression",NA,25,1012,NA,NA,39.7016705115078
1977,9,6,12,34,-77,"tropical depression",NA,25,1011,NA,NA,37.1923468576979
1977,9,6,18,34.2,-76.4,"tropical depression",NA,25,1010,NA,NA,42.948648571478
1977,9,7,0,34.4,-75.8,"tropical depression",NA,30,1010,NA,NA,33.6523649551481
1977,9,7,6,34.6,-75,"tropical depression",NA,30,1010,NA,NA,32.498047510365
1977,9,7,12,34.7,-74.3,"tropical depression",NA,30,1010,NA,NA,29.7934497574219
1977,9,7,18,34.9,-73,"tropical depression",NA,30,1010,NA,NA,34.6819731642134
1977,9,8,0,35.1,-71.7,"tropical storm",NA,35,1006,NA,NA,28.3348534009702
1977,9,8,6,35.3,-69.7,"tropical storm",NA,45,1001,NA,NA,24.0943429939922
1977,9,8,12,35.5,-67.7,"hurricane",1,65,993,NA,NA,19.6390473947099
1977,9,8,18,35.6,-66.2,"hurricane",1,65,994,NA,NA,14.6732841755908
1977,9,9,0,35.5,-64.6,"hurricane",1,65,998,NA,NA,17.3201536176798
1977,9,9,6,34.8,-63.5,"tropical storm",NA,60,1000,NA,NA,18.6095131521939
1977,9,9,12,34,-62.8,"tropical storm",NA,55,999,NA,NA,21.2444997263864
1977,9,9,18,33.4,-62.8,"tropical storm",NA,50,1001,NA,NA,21.7939333744469
1977,9,10,0,32.8,-63.2,"tropical storm",NA,45,1000,NA,NA,22.7976354234992
1977,9,10,6,32.8,-63.6,"tropical storm",NA,40,1000,NA,NA,25.9101150122484
1977,9,10,12,33,-63.8,"tropical storm",NA,45,1001,NA,NA,21.1600062614424
1977,9,10,18,33.5,-63.7,"tropical storm",NA,45,1001,NA,NA,23.0615732251666
1977,9,11,0,34.2,-63.2,"tropical storm",NA,45,1002,NA,NA,21.4073963760274
1977,9,11,6,34.8,-62.5,"tropical storm",NA,45,1002,NA,NA,22.6403047990665
1977,9,11,12,36,-61.5,"extratropical",NA,45,1001,NA,NA,24.6635608624229
1977,9,11,18,38,-59.8,"extratropical",NA,45,1001,NA,NA,21.3449497958236
1977,9,12,0,40.5,-57.5,"extratropical",NA,45,1001,NA,NA,23.7233051682476
1977,9,26,18,28.5,-71.5,"tropical depression",NA,20,1010,NA,NA,52.506755904328
1977,9,27,0,29.5,-69.8,"tropical depression",NA,20,1009,NA,NA,49.3049994062892
1977,9,27,6,30.2,-67.9,"tropical depression",NA,30,1005,NA,NA,35.2090591006812
1977,9,27,12,30.9,-65.8,"tropical storm",NA,40,1002,NA,NA,23.1132130754915
1977,9,27,18,31.9,-63.6,"tropical storm",NA,45,1000,NA,NA,25.4636976298811
1977,9,28,0,33.2,-61.8,"tropical storm",NA,50,996,NA,NA,18.672792202452
1977,9,28,6,34.4,-60.8,"tropical storm",NA,60,992,NA,NA,16.7927225836523
1977,9,28,12,35.5,-59.7,"hurricane",1,65,988,NA,NA,16.5855725444673
1977,9,28,18,37,-58.8,"hurricane",1,70,984,NA,NA,14.9586369129746
1977,9,29,0,38.3,-57,"hurricane",1,75,980,NA,NA,10.294800308136
1977,9,29,6,40,-55.5,"hurricane",1,70,984,NA,NA,12.1152718134457
1977,9,29,12,42,-54,"hurricane",1,65,988,NA,NA,12.5062835808353
1977,9,29,18,44.5,-53,"extratropical",NA,60,990,NA,NA,13.017745203371
1977,9,30,0,47,-51,"extratropical",NA,50,995,NA,NA,18.2520115046817
1977,9,30,6,49.5,-48.5,"extratropical",NA,45,1000,NA,NA,23.758191311925
1977,10,13,18,26.9,-62.9,"tropical depression",NA,30,1010,NA,NA,33.1513759108819
1977,10,14,0,29,-64,"tropical depression",NA,30,1008,NA,NA,34.2871413996121
1977,10,14,6,30.9,-64.9,"tropical storm",NA,35,1005,NA,NA,29.6103239612997
1977,10,14,12,33,-64.9,"tropical storm",NA,40,1002,NA,NA,24.7500056980683
1977,10,14,18,35.9,-64.4,"tropical storm",NA,50,999,NA,NA,24.1854824245605
1977,10,15,0,39.2,-63.3,"hurricane",1,65,994,NA,NA,12.8494793227768
1977,10,15,6,42.4,-61.5,"hurricane",1,70,996,NA,NA,14.4549760128963
1977,10,15,12,45.5,-60.1,"hurricane",1,70,998,NA,NA,13.7430870382434
1977,10,15,18,47.4,-59.2,"hurricane",1,70,999,NA,NA,14.9970195735177
1977,10,16,0,49.1,-58.3,"extratropical",NA,45,1000,NA,NA,22.9056176535353
1977,10,16,18,17.3,-83.2,"tropical depression",NA,25,1011,NA,NA,40.4216029582075
1977,10,17,0,17.3,-83.4,"tropical depression",NA,30,1010,NA,NA,33.5814852195897
1977,10,17,6,17.3,-83.6,"tropical depression",NA,30,1009,NA,NA,33.1343387097129
1977,10,17,12,17.2,-83.9,"tropical storm",NA,40,1008,NA,NA,23.476140817726
1977,10,17,18,17.2,-84.4,"tropical storm",NA,45,1007,NA,NA,21.5922842588081
1977,10,18,0,17.3,-85,"tropical storm",NA,50,1006,NA,NA,20.2983133166111
1977,10,18,6,17.4,-85.8,"tropical storm",NA,40,1005,NA,NA,22.2302275297028
1977,10,18,12,17.5,-86.6,"tropical depression",NA,30,1006,NA,NA,30.0704484477959
1977,10,18,18,17.6,-87.4,"tropical depression",NA,25,1008,NA,NA,45.0848227065834
1977,10,19,0,17.6,-88.3,"tropical depression",NA,20,1010,NA,NA,52.790514370756
1978,7,30,18,25.7,-97,"tropical depression",NA,30,1006,NA,NA,33.8056858008363
1978,7,31,0,26.4,-97.4,"tropical storm",NA,45,1005,NA,NA,23.5537306339698
1978,7,31,6,27.2,-97.8,"tropical storm",NA,40,1007,NA,NA,24.55045067921
1978,7,31,12,28,-98.2,"tropical storm",NA,35,1008,NA,NA,26.8413891320589
1978,7,31,18,28.6,-98.7,"tropical depression",NA,30,1010,NA,NA,36.0207720657965
1978,8,1,0,29.3,-99.2,"tropical depression",NA,25,1010,NA,NA,39.8236330588429
1978,8,5,12,25.3,-90.4,"tropical depression",NA,20,1012,NA,NA,50.3570099475598
1978,8,5,18,25.1,-91,"tropical depression",NA,20,1012,NA,NA,48.4883375823346
1978,8,6,0,24.8,-91.8,"tropical depression",NA,25,1011,NA,NA,41.9393715010758
1978,8,6,6,24.5,-92.5,"tropical depression",NA,30,1010,NA,NA,32.575543983278
1978,8,6,12,24.2,-93.3,"tropical depression",NA,30,1009,NA,NA,36.1928498700993
1978,8,6,18,23.9,-94,"tropical storm",NA,35,1008,NA,NA,28.9035358333464
1978,8,7,0,23.3,-95,"tropical storm",NA,40,1007,NA,NA,25.3691151399301
1978,8,7,6,22.8,-95.7,"tropical storm",NA,40,1006,NA,NA,25.8058233812489
1978,8,7,12,22.2,-96.2,"tropical storm",NA,40,1005,NA,NA,25.763069687332
1978,8,7,18,21.6,-96.6,"tropical storm",NA,45,1006,NA,NA,21.1194742304759
1978,8,8,0,21.1,-96.8,"tropical storm",NA,45,1007,NA,NA,21.2412878871599
1978,8,8,6,20.4,-96.9,"tropical storm",NA,40,1008,NA,NA,24.2025488600842
1978,8,8,12,20,-97,"tropical depression",NA,25,1010,NA,NA,43.8518525527546
1978,8,7,12,13,-35,"tropical depression",NA,25,1010,NA,NA,41.3420844769288
1978,8,7,18,13.4,-36.2,"tropical depression",NA,25,1010,NA,NA,40.1793360286243
1978,8,8,0,13.8,-37.8,"tropical depression",NA,25,1009,NA,NA,40.8580147423507
1978,8,8,6,13.9,-39.6,"tropical depression",NA,30,1008,NA,NA,33.8472232268585
1978,8,8,12,14,-41.5,"tropical storm",NA,50,1003,NA,NA,20.8020546121751
1978,8,8,18,14,-43.2,"hurricane",1,65,990,NA,NA,12.7285620587622
1978,8,9,0,14,-44.9,"hurricane",1,80,980,NA,NA,10.2470528306525
1978,8,9,6,13.9,-46.8,"hurricane",1,80,980,NA,NA,11.0104525077843
1978,8,9,12,13.6,-48.6,"hurricane",1,70,988,NA,NA,14.6407690288185
1978,8,9,18,13.2,-50.6,"hurricane",1,65,998,NA,NA,16.5953437890887
1978,8,10,0,12.8,-52.8,"tropical storm",NA,60,1006,NA,NA,16.3660904248048
1978,8,10,6,12.4,-54.8,"tropical storm",NA,55,1007,NA,NA,17.0071197351648
1978,8,10,12,12.2,-56.8,"tropical storm",NA,55,1007,NA,NA,19.109207627225
1978,8,10,18,12.1,-58.8,"tropical storm",NA,50,1008,NA,NA,19.6201094190348
1978,8,11,0,12,-60.9,"tropical storm",NA,45,1008,NA,NA,25.2895026892526
1978,8,11,6,12,-62.8,"tropical storm",NA,35,1008,NA,NA,27.1100856757615
1978,8,11,12,12.1,-64.8,"tropical depression",NA,30,1008,NA,NA,35.6365662563268
1978,8,11,18,12.1,-66.8,"tropical depression",NA,30,1009,NA,NA,33.2394387653151
1978,8,12,0,12.2,-68.8,"tropical depression",NA,30,1010,NA,NA,32.3023673026381
1978,8,26,12,23.4,-88.4,"tropical depression",NA,25,1010,NA,NA,39.9660538059547
1978,8,27,6,24.5,-91.4,"tropical depression",NA,25,1008,NA,NA,40.0878323514413
1978,8,28,0,25.8,-93.8,"tropical depression",NA,25,1006,NA,NA,41.6568846035194
1978,8,28,18,28.7,-94.1,"tropical storm",NA,40,1002,NA,NA,27.0561410778123
1978,8,29,0,29.6,-93.6,"tropical storm",NA,50,1000,NA,NA,18.1165350034173
1978,8,29,12,32,-93,"tropical depression",NA,30,1002,NA,NA,35.0927173431937
1978,8,29,18,34.2,-92.7,"tropical depression",NA,15,1005,NA,NA,70.6321600462171
1978,8,30,0,26.2,-59.7,"tropical depression",NA,20,1012,NA,NA,51.3669462638297
1978,8,30,6,26.5,-60.8,"tropical depression",NA,20,1011,NA,NA,50.8715228277063
1978,8,30,12,27,-62,"tropical depression",NA,30,1010,NA,NA,34.5002019807478
1978,8,30,18,27.3,-63.1,"tropical storm",NA,40,1005,NA,NA,25.4615980635707
1978,8,31,0,27.6,-64.2,"tropical storm",NA,50,1000,NA,NA,19.2949394343577
1978,8,31,6,28.2,-65.9,"tropical storm",NA,55,993,NA,NA,16.9227173643353
1978,8,31,12,28.8,-67.6,"tropical storm",NA,60,986,NA,NA,15.4570991849282
1978,8,31,18,29.3,-68.8,"hurricane",1,70,980,NA,NA,13.3929005108688
1978,9,1,0,29.6,-70,"hurricane",2,90,978,NA,NA,11.5030644673828
1978,9,1,6,30.1,-71.1,"hurricane",3,100,975,NA,NA,12.7830950162841
1978,9,1,12,30.7,-71.8,"hurricane",3,110,970,NA,NA,7.65708969492531
1978,9,1,18,31.1,-72.3,"hurricane",3,110,960,NA,NA,7.03572043458791
1978,9,2,0,31.2,-72.7,"hurricane",3,105,960,NA,NA,10.2707149921416
1978,9,2,6,31.4,-73.1,"hurricane",3,100,977,NA,NA,12.1336766249478
1978,9,2,12,31.6,-73.3,"hurricane",1,80,981,NA,NA,14.0452761826975
1978,9,2,18,31.9,-73,"hurricane",1,70,983,NA,NA,13.0843502177082
1978,9,3,0,32.3,-72.8,"hurricane",1,70,983,NA,NA,14.1943436609348
1978,9,3,6,33,-72.4,"hurricane",1,80,981,NA,NA,16.9275112303031
1978,9,3,12,33.8,-71.7,"hurricane",2,85,976,NA,NA,12.415173773678
1978,9,3,18,35,-70.2,"hurricane",2,95,970,NA,NA,9.2098874927201
1978,9,4,0,36.2,-68.3,"hurricane",3,110,962,NA,NA,8.94321394669645
1978,9,4,6,38,-66,"hurricane",4,115,958,NA,NA,9.28146712890688
1978,9,4,12,40,-63,"hurricane",4,120,956,NA,NA,9.67508387702808
1978,9,4,18,42.5,-59.5,"hurricane",4,115,956,NA,NA,7.25405656983228
1978,9,5,0,45,-55,"hurricane",3,105,960,NA,NA,13.1792334942477
1978,9,5,6,47.2,-50.2,"hurricane",1,80,975,NA,NA,10.627643055238
1978,9,5,12,49,-45,"hurricane",1,65,980,NA,NA,16.9149244446135
1978,9,4,0,12,-39,"tropical depression",NA,25,1006,NA,NA,35.2192833058975
1978,9,6,18,21.8,-56.8,"tropical storm",NA,40,1003,NA,NA,26.0872041526209
1978,9,7,12,22.2,-60,"tropical storm",NA,40,1001,NA,NA,24.1817512665904
1978,9,8,6,23.5,-62,"tropical storm",NA,35,1005,NA,NA,30.2668047090411
1978,9,8,18,25,-60.5,"tropical depression",NA,30,1008,NA,NA,32.4471098115417
1978,9,9,6,26.4,-59.2,"tropical depression",NA,25,1010,NA,NA,37.6932039087786
1978,9,10,6,28.6,-54.8,"tropical depression",NA,30,1008,NA,NA,30.1316874770052
1978,9,11,0,29.2,-50.5,"tropical storm",NA,35,1005,NA,NA,26.8879403974839
1978,9,11,6,29.9,-49.1,"tropical storm",NA,45,1001,NA,NA,20.1256276831271
1978,9,11,12,30.7,-47.5,"tropical storm",NA,55,998,NA,NA,19.5753880410093
1978,9,12,0,31.3,-44.7,"tropical storm",NA,60,995,NA,NA,17.2659542750292
1978,9,12,6,31.4,-44,"hurricane",1,65,992,NA,NA,15.6704309727284
1978,9,12,12,31.6,-43.5,"hurricane",1,75,985,NA,NA,12.426552463588
1978,9,12,18,31.7,-43,"hurricane",1,80,980,NA,NA,9.70160232618081
1978,9,13,0,31.8,-42.9,"hurricane",2,85,976,NA,NA,16.2894779476146
1978,9,13,18,33.6,-43.1,"hurricane",1,75,985,NA,NA,9.44760573045879
1978,9,15,6,43.1,-35.9,"hurricane",1,65,992,NA,NA,12.6305378586226
1978,9,15,12,45.7,-32.8,"tropical storm",NA,55,998,NA,NA,17.7987331048824
1978,9,16,0,49.8,-24.3,"extratropical",NA,45,1000,NA,NA,24.2202994088511
1978,9,12,0,29.8,-80,"subtropical depression",NA,25,1012,NA,NA,38.9437902917004
1978,9,12,12,30.9,-78.6,"subtropical depression",NA,25,1010,NA,NA,41.1849337005484
1978,9,13,0,31.1,-76.5,"subtropical depression",NA,25,1010,NA,NA,38.710539866628
1978,9,13,12,31.8,-74.2,"subtropical depression",NA,25,1009,NA,NA,40.7335694224092
1978,9,14,0,32.8,-72.1,"subtropical depression",NA,25,1008,NA,NA,37.2199636236397
1978,9,14,12,33.2,-68.7,"subtropical depression",NA,30,1009,NA,NA,33.0153979505697
1978,9,15,0,32.9,-64.8,"subtropical storm",NA,35,1008,NA,NA,31.7546894791843
1978,9,15,12,31.6,-62.1,"subtropical storm",NA,35,1005,NA,NA,31.7846297340391
1978,9,16,0,31,-60.3,"subtropical storm",NA,35,1002,NA,NA,27.1819522499085
1978,9,17,6,33,-54.8,"tropical storm",NA,40,1000,NA,NA,27.5892191231208
1978,9,17,18,35,-51.8,"tropical storm",NA,45,998,NA,NA,18.9701823783758
1978,9,18,6,37,-47.8,"tropical storm",NA,50,995,NA,NA,19.2297317349581
1978,9,18,18,39.1,-43,"tropical storm",NA,55,990,NA,NA,16.3551989310485
1978,9,19,12,42.5,-36.5,"tropical storm",NA,55,987,NA,NA,18.4943896097543
1978,9,20,0,45.5,-33,"tropical storm",NA,55,990,NA,NA,20.421297236686
1978,9,21,0,57,-30,"tropical storm",NA,50,995,NA,NA,20.760890282801
1978,9,14,18,13,-69,"tropical storm",NA,35,1004,NA,NA,28.828287131144
1978,9,15,18,13.7,-74.2,"tropical storm",NA,50,1000,NA,NA,18.922974317905
1978,9,16,0,13.8,-75.3,"tropical storm",NA,55,995,NA,NA,21.3604606022201
1978,9,16,12,14,-77.7,"hurricane",1,70,989,NA,NA,14.5281850672128
1978,9,17,0,14.6,-79.6,"hurricane",1,80,982,NA,NA,14.3663324217063
1978,9,17,12,15.2,-81.6,"hurricane",2,90,974,NA,NA,6.4963108099131
1978,9,17,18,15.5,-82.6,"hurricane",2,95,968,NA,NA,9.21463378774838
1978,9,18,0,15.6,-83.4,"hurricane",3,110,952,NA,NA,7.89996225584065
1978,9,18,6,15.8,-84.3,"hurricane",4,115,947,NA,NA,5.80616075053558
1978,9,18,12,16.4,-85.6,"hurricane",3,105,957,NA,NA,8.83195992104087
1978,9,18,18,16.6,-86.9,"hurricane",3,100,964,NA,NA,8.59085472743342
1978,9,19,0,17,-88.2,"hurricane",2,95,964,NA,NA,8.6122996695917
1978,10,2,12,31.7,-31.5,"subtropical depression",NA,30,1010,NA,NA,34.0243618839822
1978,10,2,18,32,-31.5,"subtropical depression",NA,30,1006,NA,NA,34.4544925900152
1978,10,4,12,35.1,-31.5,"tropical storm",NA,40,1004,NA,NA,24.3531981710197
1978,10,4,18,35.8,-31.4,"tropical storm",NA,45,1002,NA,NA,20.3659981186531
1978,10,5,0,36.7,-31.2,"tropical storm",NA,45,1001,NA,NA,22.0877676467731
1978,10,5,6,38.2,-30.4,"tropical storm",NA,40,1002,NA,NA,25.5537837498589
1978,10,7,18,18,-55.6,"tropical depression",NA,25,1011,NA,NA,40.3564033097476
1978,10,8,0,18.3,-56.6,"tropical depression",NA,30,1010,NA,NA,35.671314749057
1978,10,8,6,18.6,-57.7,"tropical depression",NA,30,1009,NA,NA,32.2399626135074
1978,10,8,12,18.8,-58.7,"tropical storm",NA,35,1008,NA,NA,32.128655244365
1978,10,8,18,19,-59.8,"tropical storm",NA,40,1007,NA,NA,27.0326569394312
1978,10,9,0,19.3,-60.9,"tropical storm",NA,45,1006,NA,NA,21.609009516376
1978,10,9,6,19.7,-62,"tropical storm",NA,45,1006,NA,NA,22.1536675506222
1978,10,9,12,19.9,-63,"tropical storm",NA,45,1006,NA,NA,25.6803176767123
1978,10,9,18,20.3,-64.2,"tropical storm",NA,45,1006,NA,NA,20.8333336338307
1978,10,10,0,20.9,-65.4,"tropical storm",NA,45,1006,NA,NA,25.4090413632516
1978,10,10,6,21.7,-67,"tropical storm",NA,45,1006,NA,NA,24.2968256137143
1978,10,10,12,22.8,-68.8,"tropical storm",NA,45,1006,NA,NA,25.1232321924087
1978,10,10,18,24.3,-70.1,"tropical storm",NA,45,1006,NA,NA,20.642383551429
1978,10,11,0,26.2,-70.9,"tropical storm",NA,45,1006,NA,NA,20.2936440097177
1978,10,11,6,28.3,-71,"tropical storm",NA,40,1006,NA,NA,25.8053502385594
1978,10,11,12,30.2,-69.9,"tropical storm",NA,35,1006,NA,NA,29.8805552194894
1978,10,28,18,23.5,-72.7,"tropical depression",NA,30,1008,NA,NA,32.8932711516709
1978,10,29,0,24.2,-73.2,"tropical storm",NA,40,1002,NA,NA,23.4645090580405
1978,10,29,12,25.7,-73.7,"tropical storm",NA,55,998,NA,NA,19.4977957647309
1978,10,29,18,26.2,-74.1,"hurricane",1,65,995,NA,NA,12.5380425462111
1978,10,30,12,28.9,-72.6,"hurricane",1,70,990,NA,NA,16.8736556501653
1978,10,30,18,29.3,-72.3,"hurricane",1,65,998,NA,NA,20.1536578890917
1978,10,31,0,30,-72,"tropical storm",NA,45,1006,NA,NA,24.7557681681435
1978,11,1,6,33.7,-68.2,"extratropical",NA,30,1008,NA,NA,36.7381766063064
1978,11,1,12,35.2,-65.5,"extratropical",NA,30,1006,NA,NA,30.9563991740591
1978,11,1,18,38,-60.5,"extratropical",NA,40,1002,NA,NA,25.5748962190493
1978,11,3,0,46,-35,"extratropical",NA,30,1004,NA,NA,33.2913454135525
1979,6,19,12,10,-45,"tropical depression",NA,25,1011,NA,NA,40.4563761622766
1979,6,19,18,10.2,-46,"tropical depression",NA,25,1011,NA,NA,39.7114831038903
1979,6,20,0,10.5,-47,"tropical depression",NA,25,1010,NA,NA,44.7075667894001
